"Data Source","World Development Indicators",

"Last Updated Date","2026-04-08",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023","2024","2025",
"Lebanon","LBN","Energy use (kg of oil equivalent per capita)","EG.USE.PCAP.KG.OE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","543.47917471359","659.143252262006","653.94720298252","921.551480821083","991.740634978759","1115.10083292304","1155.74538409296","1277.85654793545","1237.77380191676","1272.57004724448","1136.87014459546","1199.71023584992","1175.25346522376","1157.2988164132","1149.06001925911","1079.47193036728","985.785471251008","823.875004803328","1061.37912293521","1336.59416990092","1272.70442631431","1257.01533623898","1383.47674048903","1238.32383382097","1192.55300583176","1284.15018153506","1356.17702319106","1475.80821027467","1431.82553489945","1489.87217336526","1251.18116453599","987.597103750431","652.741369292341","780.330161504694","","",
"Liberia","LBR","Energy use (kg of oil equivalent per capita)","EG.USE.PCAP.KG.OE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Libya","LBY","Energy use (kg of oil equivalent per capita)","EG.USE.PCAP.KG.OE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2512.50761922772","2493.27596558056","2429.43954834655","2472.15011589683","2739.83662502434","2850.593104619","2937.61134533368","2932.65189453748","2967.3421329784","2854.88343059713","2976.83650740397","3074.78058753118","3089.63282765671","3033.31081378459","3051.03345536709","3114.98564274947","2733.38300724871","2363.56247489929","2578.95942858435","2784.55454632999","3131.50608317262","2631.72794552167","3101.47681342856","2747.59073791604","3550.5742819662","2942.78950702997","3350.14260585583","3698.16883501654","3345.56282924367","3691.94352087401","1411.0433394018","2102.63589527131","1543.81471951705","2662.16736616396","","",
"St. Lucia","LCA","Energy use (kg of oil equivalent per capita)","EG.USE.PCAP.KG.OE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","405.635549881399","","","","","","","","","","","","","","730.642539226371","743.427017225748","714.118543678251","763.003850785059","","","","","","","","","","","","","","","","","","",
"Latin America & Caribbean","LCN","Energy use (kg of oil equivalent per capita)","EG.USE.PCAP.KG.OE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1053.22521173545","1059.98421230366","1067.85409046703","1057.10978372833","1096.80825751521","1086.45642589693","1117.15797803837","1146.61168846076","1169.91230738681","1182.93820054024","1173.302994439","1159.11996941229","1185.69506254308","1204.4436457167","1232.2358820466","1261.71402577284","1286.00237091256","1311.53320117293","1328.97938845481","1281.65060137082","1349.63979436017","1361.0357323875","1388.28863630784","1429.8227512821","1411.77100715066","1389.17438424302","1361.35144976447","1344.4694712992","1306.61219354065","1311.92164362326","1217.58009757001","1292.17550441525","1302.20665203935","1321.0279060947","1487.37916310806","",
"Least developed countries: UN classification","LDC","Energy use (kg of oil equivalent per capita)","EG.USE.PCAP.KG.OE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","286.37420217258","284.015812822461","283.265131487973","280.282889494637","287.223217643718","293.079659270293","292.805255308801","295.900995068844","289.166371568611","293.010209421897","289.219736599216","294.496867015614","295.545942279508","300.174699975286","299.267142175194","301.323078929084","307.206285761911","306.495744955238","312.586976743628","319.213088743149","319.233985643016","324.261318580832","326.79260434805","340.500088194865","342.557704471222","345.889867283086","350.672202149993","357.42333384574","357.893877645785","360.849969804285","363.63228702384","367.862937428669","372.093288904257","367.869784045631","","",
"Low income","LIC","Energy use (kg of oil equivalent per capita)","EG.USE.PCAP.KG.OE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","522.678496927813","513.228615460529","479.048971427529","454.010168304887","445.764344965495","444.3890629861","431.244782871707","432.140763907654","411.46972284074","415.81778304147","406.005282519876","410.337659905215","406.813908152561","406.738781517467","404.284785524645","417.188635026263","420.604502062241","398.540665942974","407.462124886781","403.870783853672","394.749789507572","382.546660055972","360.361296541674","355.505039319954","356.743083181899","337.169142122485","333.46418508605","360.744697403942","359.694601317248","358.999565011563","361.074038295031","358.853997751799","364.549291100643","359.224154386362","","",
"Liechtenstein","LIE","Energy use (kg of oil equivalent per capita)","EG.USE.PCAP.KG.OE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Sri Lanka","LKA","Energy use (kg of oil equivalent per capita)","EG.USE.PCAP.KG.OE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","337.389592156601","339.935282876488","343.306435724888","355.839453713108","336.762484355537","341.957354306137","375.383200064147","381.706846886147","380.775218480436","399.123527120799","431.626121530964","410.76714173174","413.992678676583","435.238621381633","438.069918482433","445.300894859361","446.350685504025","451.980410920531","437.226211399681","441.046700924692","467.337028685651","472.049545062096","481.969963365297","456.611626872059","485.888973391929","501.51829450226","542.577379685228","514.23622858293","508.543364517116","523.467212401339","511.109950825019","527.156696517111","463.726722097872","466.718993611413","","",
"Lower middle income","LMC","Energy use (kg of oil equivalent per capita)","EG.USE.PCAP.KG.OE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","362.833613024711","366.421431537013","368.208651366031","369.154767850025","371.440693373067","376.687184673584","383.448134622036","390.743966686027","393.897577962298","404.425291694584","401.535641137769","403.33610854069","407.088044431373","409.897653186453","422.971371563033","433.035334896467","442.902886481411","455.665098355386","468.6016130175","480.391804748187","499.320673278112","511.589800741187","523.862968675567","525.381230604011","545.976312027465","550.672646580463","562.321939901303","576.717156539831","588.565898388775","592.089968732024","571.935912742889","599.632368596529","622.391522279927","639.340771863435","","",
"Low & middle income","LMY","Energy use (kg of oil equivalent per capita)","EG.USE.PCAP.KG.OE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","723.020810368601","713.390069227389","703.06956500742","704.769644240063","706.204619847264","723.693673906806","726.996903445573","732.07993138927","724.903900508011","730.618682220484","732.029289827731","737.272807372236","755.30292272129","798.798284352721","853.550146301569","893.159002566623","932.217590487152","969.072308055813","990.093300374054","1006.69977126379","1065.4125840021","1103.05533579811","1121.48047052593","1136.72844906639","1152.79753205145","1139.19762521283","1139.71223025416","1165.42806022859","1192.24355159562","1216.83129121952","1202.58069010921","1265.55151902276","1281.52506942762","1329.59749132302","","",
"Lesotho","LSO","Energy use (kg of oil equivalent per capita)","EG.USE.PCAP.KG.OE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","14.2050571017929","16.8964238974827","9.76832112893001","9.72728780689593","","","","","","","","","","","","","","","","","","",
"Late-demographic dividend","LTE","Energy use (kg of oil equivalent per capita)","EG.USE.PCAP.KG.OE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1363.10431948408","1321.96719543982","1276.20622534601","1263.17078456626","1221.743321313","1245.66880876415","1256.7786289615","1237.46811566568","1218.7105707127","1227.95225319801","1244.1401789053","1270.68471115193","1311.51702175009","1412.25836651632","1519.94074093002","1605.97766898366","1704.67493915179","1782.16676120014","1827.14507781609","1851.45147964012","2005.6759830051","2097.76448526427","2145.44006695529","2187.1824748187","2205.99865229309","2188.09787142213","2186.72974571825","2235.22509136731","2317.81216604748","2364.1492621088","2380.15194542951","2530.23440557383","2565.67967523815","2662.60264637763","","",
"Lithuania","LTU","Energy use (kg of oil equivalent per capita)","EG.USE.PCAP.KG.OE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4344.38252198852","4601.93095385275","2978.47794398708","2472.2142849924","2220.47403471325","2401.16634284387","2610.08628191169","2493.7495603031","2637.51048470464","2262.27498039981","2040.58088590544","2388.28142241839","2578.77097536015","2714.29508589632","2784.89403569789","2668.04972447817","2669.90395839998","2927.72851407517","2978.8832571652","2771.81869908328","2276.51776090125","2412.97760145453","2468.16458396119","2352.91337348691","2376.27537817697","2420.60555053468","2504.98383829705","2653.39984329273","2711.1618678975","2707.60764686504","2674.06840356432","2774.31979458134","2453.93993260259","2437.04601158794","2602.99603179939","",
"Luxembourg","LUX","Energy use (kg of oil equivalent per capita)","EG.USE.PCAP.KG.OE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8874.23375252759","9353.56327219142","9262.23284271142","9267.14267111048","8823.41230283802","7705.6113924511","7711.39686819289","7410.05941588504","7067.1278332709","7267.21827016126","7682.15555208276","7986.41389470608","8205.47469644344","8553.03437986234","9381.20382071321","9429.92465262134","9172.05598332149","8779.506079749","8625.43333557115","7958.76292955031","8335.83500727028","8062.97911929005","7723.78432331196","7320.72167920662","6878.68145180459","6548.75962101678","6342.68337961913","6313.35371226953","6414.36478270833","6376.86696643123","5435.81570647944","5631.08725670864","4862.94740833352","4592.3797932503","4552.13864565813","",
"Latvia","LVA","Energy use (kg of oil equivalent per capita)","EG.USE.PCAP.KG.OE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2962.61535363742","2799.84977757419","2342.0864619507","2058.79946708512","1894.08737149381","1849.74049017187","1840.13310707981","1821.52503250191","1796.35474595888","1664.12048369325","1618.63984186997","1759.37012358937","1763.47087642626","1890.17674853578","1961.33307330101","2022.79776925294","2114.39349147162","2179.77647892811","2106.6010583897","2056.15424051112","2149.36312781374","2066.71476050433","2171.07870823934","2156.58828450936","2177.02968269444","2155.8522069549","2172.43884661611","2265.21693915892","2403.49981780927","2343.51581884881","2251.38250119088","2375.51850702838","2256.11904538867","2240.33649708375","2270.98428733588","",
"Macao SAR, China","MAC","Energy use (kg of oil equivalent per capita)","EG.USE.PCAP.KG.OE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"St. Martin (French part)","MAF","Energy use (kg of oil equivalent per capita)","EG.USE.PCAP.KG.OE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Morocco","MAR","Energy use (kg of oil equivalent per capita)","EG.USE.PCAP.KG.OE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","312.552309355182","322.844846891982","336.362709887227","343.585585268207","362.49138747337","353.725757494428","366.087252585757","371.741177925287","373.269132562206","391.11777764283","387.674326412744","405.385733553728","406.634838346005","399.736368353388","463.894860712269","484.797908832576","486.582730066603","495.471813588118","507.932323340328","504.85859762712","526.098528303577","559.353279063147","559.656539214197","554.322076671451","555.591040302721","563.603106638362","558.062023900473","577.582098917111","577.178572918036","614.502733565635","575.699296767116","616.051393306028","602.994477750907","600.64391286941","","",
"Monaco","MCO","Energy use (kg of oil equivalent per capita)","EG.USE.PCAP.KG.OE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Moldova","MDA","Energy use (kg of oil equivalent per capita)","EG.USE.PCAP.KG.OE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3322.28579289929","2767.59510258541","2296.83352783866","2048.93757145493","1715.88533850766","1597.87840142214","1376.04348286205","1318.39683316907","1217.56418384255","1063.33955654761","985.928952009192","1046.10154095215","1063.47434041597","1157.57082496873","1166.2119108417","1219.63334396967","1197.85781024639","1173.38914723484","1168.16512504218","1111.42197315364","1302.53378603286","1322.40704209495","1316.76859981901","1184.75017871064","1277.13936379874","1307.99462011084","1356.31269266323","1397.59909786185","1495.57314367291","1500.03948472062","1461.47443268889","1611.52792339614","1422.63575303914","1296.80089045941","","",
"Madagascar","MDG","Energy use (kg of oil equivalent per capita)","EG.USE.PCAP.KG.OE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","224.501261378528","226.616300152812","227.136339437519","229.104724472778","209.554758065342","243.796187348118","247.046073613656","249.288041851042","251.87634649636","256.016791211411","255.709986506438","254.167832334244","235.904702374408","247.053924908213","250.245993304321","250.780807193194","250.834742473721","254.441517219544","259.197265939314","253.627612930936","255.486793083651","259.293314846996","265.242059456403","268.494073877684","271.281685784756","275.433586595012","293.328923828643","299.463517836282","292.831330128501","313.773309420624","300.285223048122","305.976255858139","307.480556797899","304.428884270017","","",
"Maldives","MDV","Energy use (kg of oil equivalent per capita)","EG.USE.PCAP.KG.OE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","226.448154047392","","","","","","","","","","","","","","829.42673341893","734.264707322088","917.632889492147","921.47719883259","","","","","","","","","","","","","","","","","","",
"Middle East, North Africa, Afghanistan & Pakistan","MEA","Energy use (kg of oil equivalent per capita)","EG.USE.PCAP.KG.OE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","937.352668654889","955.469459819143","1017.0986523153","1060.06247408757","1102.73578525461","1110.6859052111","1108.16500678239","1142.70851845512","1138.25000032196","1154.45854782731","1160.9258707253","1220.31123035632","1243.42877495781","1245.48711577734","1284.97342581549","1348.66609369523","1383.29533595144","1418.72877062474","1474.69203603717","1485.08860504921","1516.65032256889","1518.55491695988","1553.14604231383","1532.28365894471","1586.07765674964","1573.85806679745","1600.98189381486","1633.94658893986","1607.24654600744","1618.93316695343","1561.17181716059","1607.38683782763","1607.1068006948","1641.47789802094","","",
"Mexico","MEX","Energy use (kg of oil equivalent per capita)","EG.USE.PCAP.KG.OE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1502.65916196056","1547.4413301937","1532.05083523555","1529.66917943226","1536.71971480805","1461.03050354057","1467.31082127073","1518.26280329371","1536.12241939376","1555.69407717508","1541.32297457171","1563.12708165755","1556.55451556538","1644.23440955963","1651.99432971724","1718.63669370638","1723.71763802356","1693.77880726541","1678.23287321257","1616.79369985205","1581.82622504404","1632.53833582198","1652.16322037583","1633.00512016612","1582.66666115179","1539.13826670827","1525.3837445098","1478.43896510686","1493.47882156246","1469.65350320528","1366.42722558757","1417.70559078908","1441.98382794786","1467.10931902847","1558.75790867013","",
"Marshall Islands","MHL","Energy use (kg of oil equivalent per capita)","EG.USE.PCAP.KG.OE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","559.942847212836","558.70226948715","577.011847976612","614.970692802921","","","","","","","","","","","","","","","","","","",
"Middle income","MIC","Energy use (kg of oil equivalent per capita)","EG.USE.PCAP.KG.OE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","732.889481446016","723.240623954601","714.309441733899","717.499228797875","719.563057830802","738.138656457249","742.497912590113","747.982953294618","741.703382312326","747.69099758441","749.885150164239","755.391080645385","774.856690135879","821.082580255298","879.662898631605","921.203740141151","962.825170725892","1003.78375723778","1025.76676876986","1044.1462217221","1107.69024119376","1149.12045006328","1172.32694187613","1189.48518017867","1207.09012330617","1194.56190592254","1196.16657267686","1222.64585712883","1252.45985326383","1280.03557895188","1265.74395156118","1334.90841247209","1353.09646451797","1406.8936105273","","",
"North Macedonia","MKD","Energy use (kg of oil equivalent per capita)","EG.USE.PCAP.KG.OE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1200.33520705064","1180.71071946867","1328.90825402291","1380.86060621795","1241.00821478486","1251.21569847779","1468.03580163728","1345.47119614928","1439.11481014991","1343.5290379525","1316.52551296742","1266.25009844181","1251.05324515581","1379.16538502756","1362.18449664398","1453.50436062578","1486.59574899626","1550.39471481413","1540.69779663479","1437.83185635895","1475.24277459969","1619.7624762799","1549.52343072076","1441.72181001724","1404.88281081687","1387.97962391811","1408.22019004476","1438.49195928251","1370.12165061411","1503.51336885666","1388.54646388838","1455.08840227388","1476.13542564094","1450.14177456794","","",
"Mali","MLI","Energy use (kg of oil equivalent per capita)","EG.USE.PCAP.KG.OE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Malta","MLT","Energy use (kg of oil equivalent per capita)","EG.USE.PCAP.KG.OE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1961.64255614556","1846.46137238063","1807.04451982783","2288.9602124363","2056.33433361958","1879.02897380994","1836.61841201857","2047.39672720575","1792.79947947045","1943.41376343467","1731.67515154798","2001.30094235953","1851.86412884869","2071.44952722888","2066.57163915642","2101.87985022264","2095.17873042085","2131.22296210827","2153.74903793408","1953.4340878955","2022.68894914335","2002.2597001723","2102.78419805068","1822.11290174526","1793.37877402513","1448.8722651887","1311.66732595294","1451.209231349","1407.69637134225","1440.48279152041","1336.72896034906","1363.05571036865","1456.24524810948","1397.99606213865","","",
"Myanmar","MMR","Energy use (kg of oil equivalent per capita)","EG.USE.PCAP.KG.OE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","270.114848590032","261.948984124126","266.972072857704","260.662306047636","275.945441497814","282.097722727462","279.43704579823","285.58634587287","288.916488733871","293.827912380694","300.384403811411","293.046759841775","289.552130188356","309.388790842642","323.062853179367","328.79146873793","330.712536691586","340.459198079875","326.247585626929","307.347004618195","294.988753738944","296.503467412827","320.165273861516","333.62574249482","361.886522573747","369.662579760019","396.465842761547","445.126530456612","439.293521533038","417.772748536392","424.430691877608","391.964305331604","398.28467505943","410.864214508252","","",
"Middle East, North Africa, Afghanistan & Pakistan (excluding high income)","MNA","Energy use (kg of oil equivalent per capita)","EG.USE.PCAP.KG.OE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","663.191953133606","668.664413738877","698.743797009548","728.886990128086","757.880117400473","769.643005377334","756.270936269716","799.203666243486","782.525372978875","801.640320061961","788.108365348027","823.419333227439","825.933623305455","828.867269794712","872.414235044176","923.992642471051","936.131417662858","956.183478030942","979.129228260682","978.235684573102","973.702722071797","971.369224154521","987.831343599636","973.182909485313","1003.78625361364","966.405961557877","1001.1028469984","1050.19130798617","1038.18501713197","1065.40824896309","1023.01178913464","1066.10387982935","1047.29901778601","1080.49524707662","","",
"Montenegro","MNE","Energy use (kg of oil equivalent per capita)","EG.USE.PCAP.KG.OE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1662.81204949987","1841.6794367328","1828.43393355741","1965.21593409043","1555.00501749061","1820.45249352265","1811.21612476135","1701.46827930736","1574.55136957284","1532.34279533634","1599.59389155142","1552.23307233486","1625.4960826549","1679.55976366983","1737.5931990158","1625.86284952725","1730.51151191493","1674.12860283285","1722.21524778677","","",
"Mongolia","MNG","Energy use (kg of oil equivalent per capita)","EG.USE.PCAP.KG.OE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1664.80043180131","1766.06640720646","1542.0604784637","1442.77425753746","1231.37810133983","1204.7148088211","998.213137216574","962.55391385285","956.911339181357","944.808268483125","1002.47714058571","997.635015463598","1054.50909985265","1016.89677530703","1035.46684996526","1179.79038264638","1330.28551273595","1370.9094435288","1354.84813719593","1382.98378739619","1439.58746701523","1548.68712928586","1579.8858221125","1770.46835690091","1783.41678595566","1535.52380464495","1606.45078831946","1622.10144215204","1785.11155532458","2035.62678478453","1793.27310831013","1944.5266435799","1914.21838085676","2176.26135692672","","",
"Northern Mariana Islands","MNP","Energy use (kg of oil equivalent per capita)","EG.USE.PCAP.KG.OE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Mozambique","MOZ","Energy use (kg of oil equivalent per capita)","EG.USE.PCAP.KG.OE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","443.813072808251","432.848027122691","429.60033297268","424.528289065617","402.283081900844","388.824017354917","384.511585412105","386.520708983801","383.191402996293","383.704803126522","396.028040920619","407.145568802881","409.455047101302","421.130474837557","426.378945530351","424.491278226506","428.692521920125","338.466191317799","338.661664169014","358.879859852038","317.88123068391","370.87053828392","364.828669567004","380.585279971265","383.326340111166","385.152864890055","380.811701942356","371.745909306289","366.24803697211","359.758855458728","342.951858633404","353.113453155889","358.726924456932","362.823902471842","","",
"Mauritania","MRT","Energy use (kg of oil equivalent per capita)","EG.USE.PCAP.KG.OE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Mauritius","MUS","Energy use (kg of oil equivalent per capita)","EG.USE.PCAP.KG.OE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","629.432901957499","634.458054457473","657.814523295738","678.879065998315","657.657570271165","697.031158951035","702.259962588413","712.616427509061","750.486166902522","775.920393683984","851.243682124642","886.792161463512","873.221713167187","909.089564102277","919.838083699622","945.754720316685","1006.02062916824","1007.59469875165","1026.70709293057","999.514481044517","1050.75767175161","1053.55801429009","1066.25424955695","1085.5501957804","1104.47535515255","1136.14919149846","1135.89802652029","1156.15517897714","1142.14424076921","1163.15179238921","1025.83744169656","1072.42945671071","1095.73879704883","1172.41643924125","","",
"Malawi","MWI","Energy use (kg of oil equivalent per capita)","EG.USE.PCAP.KG.OE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Malaysia","MYS","Energy use (kg of oil equivalent per capita)","EG.USE.PCAP.KG.OE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1188.84060189268","1433.30606817767","1542.61687062497","1630.7489319844","1582.13890684174","1671.57361488883","1806.8714056465","2055.0627709161","1904.8817638131","1885.28043320853","2104.61130534021","2138.33457477966","2156.94723368447","2256.65106815589","2373.57770275285","2517.46451671722","2474.39161833063","2586.98987893226","2681.00003448113","2485.91667427986","2531.67710637413","2593.27310292824","2589.31990369775","2871.7567101939","2883.13550906147","2708.66289491905","2760.83197397162","2619.44252695383","2841.11800656893","2879.89449600209","2719.43378264705","2781.735038205","3035.37257619634","3008.82419919301","","",
"North America","NAC","Energy use (kg of oil equivalent per capita)","EG.USE.PCAP.KG.OE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7666.66507085242","7619.78585433268","7669.79436658158","7715.53881576459","7776.52335528774","7784.12228399136","7864.30638748988","7849.38005908992","7816.47916801802","7939.46480400156","8071.78094843867","7843.18324558456","7850.58535716738","7841.66901013222","7926.97342577807","7895.19125658609","7766.54965254807","7815.10354466767","7545.29931805182","7116.88141779731","7211.89642943792","7079.73753411176","6901.74380894743","6966.20151723172","7002.00670430274","6879.60383224856","6791.82630935034","6750.27278196686","6882.61849874337","6846.62557092385","6280.79723142897","6557.25058534681","6623.01242612294","6466.93590427225","6445.68426728266","",
"Namibia","NAM","Energy use (kg of oil equivalent per capita)","EG.USE.PCAP.KG.OE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","483.551572472443","496.93843253318","517.587543710864","539.201321342783","572.602837992365","598.281690492133","594.631924232453","601.710065796387","582.509974261707","576.388310166168","664.069605883698","601.572637198596","618.669197846635","658.926113805092","701.666342204932","691.75675421713","695.760250346294","756.433547702525","773.313825262112","652.922801520662","657.249780280871","667.06735494005","671.088313633417","690.152899703837","716.034708168673","758.531435436319","713.807141042403","733.174064124758","718.170370414919","677.763554079","680.382622029259","690.518956751849","696.975604825137","","",
"New Caledonia","NCL","Energy use (kg of oil equivalent per capita)","EG.USE.PCAP.KG.OE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Niger","NER","Energy use (kg of oil equivalent per capita)","EG.USE.PCAP.KG.OE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","174.699857397864","172.94802619058","171.473462777452","173.389712172088","172.389752504488","171.001300797386","172.827585219505","207.387585398467","206.083107496534","203.371362869938","127.847880422107","127.088373451422","127.275972111665","128.262478581972","129.29994058651","126.031296295518","124.905224384617","125.874974531129","127.065414057313","129.776980682561","134.74599121352","112.879803532778","128.362752529408","154.81219945793","151.6969478462","148.786532469365","147.452096053348","143.831599652126","146.101584927786","148.12495085486","147.815374164245","150.08935016997","161.353257368424","161.259233880072","","",
"Nigeria","NGA","Energy use (kg of oil equivalent per capita)","EG.USE.PCAP.KG.OE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","287.480711933649","298.659159161854","307.486931417379","299.654362920468","263.019074663051","256.918214458953","268.073571237971","278.489226833014","269.365010804453","272.180386890724","274.074132064522","283.010546626806","283.767136886797","296.852571416246","286.383177568012","305.406217610864","287.970022263625","281.735044345631","287.532726671296","260.777838499638","335.074608295017","376.552072943772","357.338084625584","351.718781805646","349.237811590683","320.318542380023","331.486140542982","316.730326522651","300.45746967174","331.04474710561","324.45517224141","334.476501487262","333.698006196423","319.900429211784","","",
"Nicaragua","NIC","Energy use (kg of oil equivalent per capita)","EG.USE.PCAP.KG.OE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","484.754187000941","500.79486973871","506.068511846404","487.378987586227","464.727493798549","486.269281723357","486.096993195939","500.344638139612","495.703826305849","495.263536205559","500.37663075991","498.485902704745","492.629525956214","505.003838995301","526.479860068169","527.958879566356","538.914055514578","540.292720975214","533.812640193905","523.407935260916","529.008203293034","531.362815684315","566.819598589113","576.474133611862","586.817955989046","611.876331871945","626.823007449197","632.373947264069","616.516996174416","616.151129278106","584.320998473115","602.731073978591","603.83815029018","632.813009843745","","",
"Netherlands","NLD","Energy use (kg of oil equivalent per capita)","EG.USE.PCAP.KG.OE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4488.69599340726","4620.66814618483","4549.24415711085","4616.71602028756","4607.58662804011","4732.28641364731","4949.7817593583","4788.82912974708","4794.51173163397","4685.19177004479","4695.37009641521","4783.23806405221","4804.57738217673","4959.46581521204","4985.68017725458","4893.73296113648","4840.784340365","4812.3646510682","4755.09420293282","4665.86427744867","4978.86938849852","4611.91453819796","4599.20591866701","4488.60406405713","4215.35262065709","4298.59287050144","4352.44653138733","4365.20385335267","4251.16716726453","4129.40909477343","3975.37813564997","4057.79129205731","3570.12031994399","3418.13670132261","3415.76133096426","",
"Norway","NOR","Energy use (kg of oil equivalent per capita)","EG.USE.PCAP.KG.OE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4966.99576478242","5105.03280053314","5159.59171943113","5460.5481615252","5315.22229443427","5391.36648885496","5201.94925297777","5475.16675140309","5684.74560231404","5913.28022163827","5826.12232323722","5954.81911743802","5502.08929908871","5934.59079848361","6231.94030988748","6319.92545895993","6319.15452788829","5864.30044405949","6412.35151011432","6200.50244551882","6455.3166845378","5501.9559356258","5805.46758867551","6047.18057523381","5525.57603893844","4930.48137593923","5368.57647170474","5673.5093152418","5539.19011908654","5220.68866140147","5145.72221927617","5298.87662808584","4651.48670758657","4884.6175244586","4775.00280327143","",
"Nepal","NPL","Energy use (kg of oil equivalent per capita)","EG.USE.PCAP.KG.OE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","296.559508082585","298.341310999664","297.109513542261","296.740681146242","299.664319618212","301.762333325266","302.272858547191","305.626953656836","307.463059161428","318.3985070166","330.352852506274","335.751960804757","334.357159841879","338.999985252938","339.548117309365","347.14074815228","343.806716763498","347.543463116947","356.963065860628","365.003138206114","373.445675517044","384.837268379341","368.897693637525","413.932378339392","430.959515103683","426.243113957284","458.169003537005","484.046667613807","504.508002947266","482.628345358362","524.455319847069","534.031692327606","429.222646170701","442.648852285229","","",
"Nauru","NRU","Energy use (kg of oil equivalent per capita)","EG.USE.PCAP.KG.OE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
